SQ2,SQ5AA,Q2,Q3A,Q4,Q7,Q8,Q8A_1_1,Q8A_2_1,Q8A_3_1,Q8A_4_1,Q8A_5_1,Q8A_6_1,Q8A_7_1,Q8A_8_1,Q8A_9_1,Q8A_10_1,Q8A_11_1,Q8A_12_1,Q8A_13_1,Q8A_14_1,Q8A_15_1,Q8A_16_1,Q8A_17_1,Q8A_18_1,Q8A_19_1,Q8A_20_1,Q8A_21_1,Q8A_22_1,Q8A_23_1,Q8A_24_1,Q8A_25_1,Q8A_26_1,Q8A_27_1,Q8A_28_1,Q8A_29_1,Q8A_30_1,Q8A_31_1,Q8A_32_1,Q8A_33_1,Q8A_34_1,Q8A_35_1,Q8A_36_1,Q8A_37_1,Q8A_38_1,Q8A_39_1,Q8A_40_1,Q8A_41_1,Q8A_42_1,Q8A_43_1,Q8A_44_1,Q8A_45_1,Q8A_46_1,Q8A_47_1,Q8A_48_1,Q8A_49_1,Q8A_50_1
10,5,1,3.0,3,2,30,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,8.0,8.0,9.0,4.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,
5,5,1,3.0,4,2,25,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,8.0,7.0,3.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,1,4.0,2,2,36,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,,,,,,,,,
11,5,1,,3,2,5,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,1,,2,2,5,8.0,8.0,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,1,,3,2,3,4.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,1,,3,1,3,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,2,,2,2,12,7.0,8.0,3.0,3.0,3.0,3.0,3.0,9.0,8.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,2,,3,2,5,7.0,7.0,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,2,,3,2,3,7.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,2,,3,2,3,7.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,2,,4,2,15,7.0,7.0,7.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,2,,4,2,14,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,2,,4,2,14,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,2,,1,2,3,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,2,,4,2,30,7.0,7.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,4.0,4.0,3.0,3.0,8.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,
0,5,2,,1,2,5,7.0,7.0,2.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,2,,1,2,1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,2,,4,2,18,7.0,7.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,2,2.0,4,2,22,7.0,7.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,2,,1,1,6,7.0,7.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,2,,4,2,10,7.0,8.0,8.0,8.0,8.0,9.0,3.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,2,3.0,4,2,15,7.0,8.0,3.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,2,,4,2,7,7.0,8.0,3.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,1,2.0,2,1,10,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,2,2.0,2,2,3,7.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,1,2.0,2,1,4,8.0,8.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,1,2.0,2,2,3,8.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,2,3.0,4,2,12,8.0,8.0,4.0,8.0,8.0,7.0,7.0,8.0,9.0,10.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5,2,,4,2,13,8.0,8.0,8.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,2,,4,2,12,8.0,8.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,2,3.0,4,2,3,8.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,2,,4,2,5,7.0,7.0,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,2,,4,2,19,7.0,7.0,8.0,8.0,2.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
